?cls	?xref
<http://purl.obolibrary.org/obo/UBERON_0001785>	"XAO:0000429"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"BIRNLEX:1623"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"GAID:802"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"FMA:5865"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"neuronames:1227"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"UMLS:C1269897"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"ZFA:0000641"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"MA:0000215"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"AAO:0000108"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"VHOG:0000279"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"HBA:9299"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"NCIT:C12700"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"MESH:D003391"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"Wikipedia:Cranial_nerve"
<http://purl.obolibrary.org/obo/UBERON_0001785>	"BAMS:cran"
<http://purl.obolibrary.org/obo/NCBITaxon_6239>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0004932>	"FMA:15027"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"GAID:324"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"XAO:0000159"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"MESH:D007515"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"EFO:0000856"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"NCIT:C12608"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"MAT:0000076"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"VHOG:0000646"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"AAO:0010406"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"Wikipedia:Islets_of_Langerhans"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"BTO:0000991"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"FMA:16016"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"CALOHA:TS-0741"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"EV:0100130"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"UMLS:C0022131"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"EMAPA:32927"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"MIAA:0000076"
<http://purl.obolibrary.org/obo/UBERON_0000006>	"MA:0000127"
<http://purl.obolibrary.org/obo/GO_0031012>	"Wikipedia:Extracellular_matrix"
<http://purl.obolibrary.org/obo/GO_0031012>	"NIF_Subcellular:nlx_subcell_20090513"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"GAID:517"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"SCTID:280644003"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"EV:0100127"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"MESH:D014470"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"UMLS:C0041633"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"BTO:0001415"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"EHDAA2:0000312"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"MAT:0000280"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"EFO:0001415"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"EHDAA:158"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"FMA:85541"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"CALOHA:TS-1078"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"EMAPA:26115"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"Wikipedia:Umbilical_cord"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"MIAA:0000280"
<http://purl.obolibrary.org/obo/UBERON_0002331>	"NCIT:C34320"
<http://purl.obolibrary.org/obo/NCBITaxon_35493>	"GC_ID:1"
<http://purl.obolibrary.org/obo/NCBITaxon_1206794>	"GC_ID:1"
<http://purl.obolibrary.org/obo/NCBITaxon_32443>	"GC_ID:1"
<http://purl.obolibrary.org/obo/CL_0000067>	"FMA:70605"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"EMAPA:36327"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"SCTID:322151008"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"MA:0000069"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"FMA:4767"
<http://purl.obolibrary.org/obo/UBERON_0001593>	"Wikipedia:Venous_plexus"
<http://purl.obolibrary.org/obo/CL_0000232>	"FMA:81100"
<http://purl.obolibrary.org/obo/CL_0000232>	"CALOHA:TS-0290"
<http://purl.obolibrary.org/obo/CL_0000232>	"BTO:0000424"
<http://purl.obolibrary.org/obo/GO_0005930>	"Wikipedia:Axoneme"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"BTO:0001709"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"CALOHA:TS-0163"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"MA:0003195"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"SCTID:42978003"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"FMA:17302"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"EMAPA:18941"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"TAO:0005128"
<http://purl.obolibrary.org/obo/UBERON_0000397>	"ZFA:0005128"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"UMLS:C0814992"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"SCTID:361463007"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"Wikipedia:Neural_groove"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"neuronames:1363"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"AAO:0011071"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"FMA:295624"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"EMAPA:35594"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"NCIT:C34224"
<http://purl.obolibrary.org/obo/UBERON_0005061>	"XAO:0000248"
<http://purl.obolibrary.org/obo/NCBITaxon_32519>	"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0048513>	"Wikipedia:Organogenesis"
<http://purl.obolibrary.org/obo/UBERON_0003350>	"BTO:0003752"
<http://purl.obolibrary.org/obo/UBERON_0006544>	"EMAPA:28457"
<http://purl.obolibrary.org/obo/UBERON_0006544>	"ZFA:0005305"
<http://purl.obolibrary.org/obo/UBERON_0006544>	"TAO:0005305"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"SCTID:244263001"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"MA:0003094"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"galen:CommonHepaticArtery"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"EHDAA2:0000308"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"EMAPA:37206"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"EHDAA:8570"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"FMA:14771"
<http://purl.obolibrary.org/obo/UBERON_0005436>	"Wikipedia:Common_hepatic_artery"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"BILA:0000016"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"XAO:0000100"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"MESH:D002319"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"NCIT:C12686"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"SCTID:278198007"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"MA:0000010"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"AAO:0011001"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"GAID:467"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EV:0100017"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"CALOHA:TS-1297"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"MIAA:0000016"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"FMA:7161"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EHDAA:394"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"TAO:0000010"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EMAPA:16104"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"BTO:0000088"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EFO:0000791"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"MAT:0000016"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EHDAA2:0000216"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"WikipediaCategory:Cardiovascular_system"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"EMAPA:16370"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"XAO:0001010"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"ZFA:0000010"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"VHOG:0000302"
<http://purl.obolibrary.org/obo/UBERON_0004535>	"UMLS:C0007226"
<http://purl.obolibrary.org/obo/UBERON_0005249>	"VHOG:0000945"
<http://purl.obolibrary.org/obo/UBERON_0005309>	"AAO:0011091"
<http://purl.obolibrary.org/obo/UBERON_0005309>	"XAO:0000285"
<http://purl.obolibrary.org/obo/UBERON_0004700>	"NCIT:C49329"
<http://purl.obolibrary.org/obo/UBERON_0004700>	"EMAPA:35145"
<http://purl.obolibrary.org/obo/UBERON_0004700>	"UMLS:C1706849"
<http://purl.obolibrary.org/obo/UBERON_0004700>	"MA:0000703"
<http://purl.obolibrary.org/obo/UBERON_0015796>	"EMAPA:35498"
<http://purl.obolibrary.org/obo/UBERON_0015796>	"MA:0003137"
<http://purl.obolibrary.org/obo/UBERON_0009027>	"SCTID:244307000"
<http://purl.obolibrary.org/obo/UBERON_0009027>	"MA:0002078"
<http://purl.obolibrary.org/obo/UBERON_0009027>	"EMAPA:37131"
<http://purl.obolibrary.org/obo/CHEBI_23004>	"PMID:24168430"
<http://purl.obolibrary.org/obo/UBERON_0003610>	"MA:0002858"
<http://purl.obolibrary.org/obo/UBERON_0005014>	"FMA:239940"
<http://purl.obolibrary.org/obo/UBERON_0002460>	"SCTID:12683000"
<http://purl.obolibrary.org/obo/UBERON_0002460>	"EMAPA:37205"
<http://purl.obolibrary.org/obo/UBERON_0002460>	"Wikipedia:Vesical_veins"
<http://purl.obolibrary.org/obo/UBERON_0002460>	"MA:0002263"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"AAO:0011093"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"FMA:14916"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"SCTID:268073008"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"XAO:0000457"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"MA:0002952"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"EMAPA:19251"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"VHOG:0001466"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"UMLS:C0227238"
<http://purl.obolibrary.org/obo/UBERON_0001202>	"NCIT:C33433"
<http://purl.obolibrary.org/obo/UBERON_0014454>	"BTO:0004041"
<http://purl.obolibrary.org/obo/UBERON_0014454>	"CALOHA:TS-2405"
<http://purl.obolibrary.org/obo/UBERON_0012463>	"ZFA:0000330"
<http://purl.obolibrary.org/obo/UBERON_0012463>	"TAO:0000330"
<http://purl.obolibrary.org/obo/UBERON_0004219>	"FMA:76909"
<http://purl.obolibrary.org/obo/UBERON_0004219>	"MA:0001691"
<http://purl.obolibrary.org/obo/UBERON_0004219>	"EMAPA:36630"
<http://purl.obolibrary.org/obo/UBERON_0000963>	"MIAA:0000204"
<http://purl.obolibrary.org/obo/UBERON_0000963>	"MAT:0000204"
<http://purl.obolibrary.org/obo/UBERON_0000963>	"FBbt:00004114"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"MESH:D003319"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"ZFA:0001685"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"GAID:893"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"TAO:0002189"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"NCIT:C12699"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"CALOHA:TS-1138"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"SCTID:362511000"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"MA:0001245"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"EFO:0002514"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"UMLS:C0010040"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"FMA:58306"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"Wikipedia:Corneal_stroma"
<http://purl.obolibrary.org/obo/UBERON_0001777>	"EMAPA:17602"
<http://purl.obolibrary.org/obo/GO_0009058>	"Wikipedia:Anabolism"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"EV:0100032"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"EMAPA:36308"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"SCTID:2436009"
<http://purl.obolibrary.org/obo/UBERON_0007242>	"FMA:14353"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"FMA:14582"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"galen:WallOfStomach"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"MA:0002692"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"SCTID:279995000"
<http://purl.obolibrary.org/obo/UBERON_0001167>	"EMAPA:35826"
<http://purl.obolibrary.org/obo/UBERON_0003406>	"EMAPA:18694"
<http://purl.obolibrary.org/obo/UBERON_0003406>	"MA:0001818"
<http://purl.obolibrary.org/obo/UBERON_0004782>	"EMAPA:37592"
<http://purl.obolibrary.org/obo/UBERON_0004782>	"MA:0001522"
<http://purl.obolibrary.org/obo/UBERON_0001243>	"EMAPA:37619"
<http://purl.obolibrary.org/obo/UBERON_0001243>	"MA:0001538"
<http://purl.obolibrary.org/obo/UBERON_0001243>	"FMA:15701"
<http://purl.obolibrary.org/obo/CL_0000134>	"FMA:70546"
<http://purl.obolibrary.org/obo/CL_0000134>	"BTO:0003298"
<http://purl.obolibrary.org/obo/CL_0000134>	"BTO:0002625"
<http://purl.obolibrary.org/obo/NCBITaxon_2743709>	"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0000047>	"TGMA:0000729"
<http://purl.obolibrary.org/obo/UBERON_0000047>	"Wikipedia:Eye#Simple_eyes"
<http://purl.obolibrary.org/obo/CL_0002242>	"FMA:67513"
<http://purl.obolibrary.org/obo/UBERON_0003897>	"MA:0003153"
<http://purl.obolibrary.org/obo/UBERON_0003897>	"RETIRED_EHDAA2:0000160"
<http://purl.obolibrary.org/obo/UBERON_0003897>	"EMAPA:18167"
<http://purl.obolibrary.org/obo/UBERON_0003897>	"TAO:0001954"
<http://purl.obolibrary.org/obo/UBERON_0003897>	"EHDAA:5982"
<http://purl.obolibrary.org/obo/UBERON_0018116>	"FMA:15578"
<http://purl.obolibrary.org/obo/UBERON_0018116>	"SCTID:243419002"
<http://purl.obolibrary.org/obo/UBERON_0009778>	"SCTID:361996004"
<http://purl.obolibrary.org/obo/UBERON_0009778>	"FMA:9690"
<http://purl.obolibrary.org/obo/UBERON_0009778>	"EHDAA2:0004737"
<http://purl.obolibrary.org/obo/UBERON_0004664>	"FMA:14283"
<http://purl.obolibrary.org/obo/UBERON_0004664>	"SCTID:24996002"
<http://purl.obolibrary.org/obo/UBERON_0004664>	"EMAPA:35136"
<http://purl.obolibrary.org/obo/UBERON_0004664>	"MA:0002902"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"TADS:0000040"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"GAID:75"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"galen:Mouth"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"BTO:0001090"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"TGMA:0000131"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"MA:0000341"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"MAT:0000038"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"TAO:0000590"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"SCTID:21082005"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"ZFA:0000590"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"FBbt:00003126"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"MA:0002474"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"FMA:49184"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"BTO:0004698"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"AAO:0010355"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"VHOG:0000280"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"MIAA:0000038"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"EMAPA:16262"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"MESH:D009055"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"TAO:0000547"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"EFO:0000825"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"http://purl.obolibrary.org/obo/uberon/images/lamprey_sucker_rosava_3238889218.jpg"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"CALOHA:TS-1315"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"EHDAA:542"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"VHOG:0000812"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"XAO:0003029"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"ZFA:0000547"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"Wikipedia:Mouth"
<http://purl.obolibrary.org/obo/UBERON_0000165>	"EHDAA2:0001326"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"TAO:0000011"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"VHOG:0000123"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"EFO:0003472"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"AAO:0011023"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"ZFA:0000011"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"XAO:0000364"
<http://purl.obolibrary.org/obo/UBERON_0003086>	"Wikipedia:Caudal_artery"
<http://purl.obolibrary.org/obo/UBERON_0010042>	"EMAPA:16128"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"XAO:0003079"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"MA:0000310"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"ZFA:0000326"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"galen:CoccygealVertebra"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"EMAPA:18374"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"MA:0001420"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"TAO:0000326"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"Wikipedia:Caudal_vertebra"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"FMA:12527"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"SCTID:361774004"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"NCIT:C32334"
<http://purl.obolibrary.org/obo/UBERON_0001095>	"UMLS:C0223616"
<http://purl.obolibrary.org/obo/GO_0007343>	"Wikipedia:Egg_activation"
<http://purl.obolibrary.org/obo/UBERON_0001331>	"FMA:19638"
<http://purl.obolibrary.org/obo/UBERON_0001331>	"SCTID:35900000"
<http://purl.obolibrary.org/obo/UBERON_0001331>	"EMAPA:35675"
<http://purl.obolibrary.org/obo/UBERON_0001331>	"MA:0002727"
<http://purl.obolibrary.org/obo/CL_0000222>	"FMA:72554"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"UMLS:C0041178"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"CALOHA:TS-1070"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"Wikipedia:Trophoblast"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"GAID:1152"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"MESH:D014327"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"SCTID:362839005"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"FMA:83029"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"NCIT:C93292"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"EV:0100120"
<http://purl.obolibrary.org/obo/UBERON_0000088>	"BTO:0001079"
<http://purl.obolibrary.org/obo/CHEBI_35701>	"KEGG:C00287"
<http://purl.obolibrary.org/obo/CHEBI_35701>	"Wikipedia:Ester"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"SCTID:309312004"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"TAO:0001501"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MA:0000104"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"XAO:0000170"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EV:0100141"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"ZFA:0005622"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MIAA:0000189"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"NCIT:C12373"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MESH:D002356"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"BTO:0000206"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"UMLS:C0007301"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"FMA:37377"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EMAPA:32730"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EFO:0000949"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"VHOG:0001207"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"NCIT:C32268"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"MAT:0000189"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"EHDAA2:0003087"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"Wikipedia:Cartilage"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"AAO:0000060"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"VSAO:0000040"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"galen:Cartilage"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"AEO:0000087"
<http://purl.obolibrary.org/obo/UBERON_0002418>	"GAID:99"
<http://purl.obolibrary.org/obo/NCBITaxon_7955>	"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0030218>	"Wikipedia:Erythropoiesis"
<http://purl.obolibrary.org/obo/UBERON_0000409>	"EMAPA:37950"
<http://purl.obolibrary.org/obo/UBERON_0000409>	"BTO:0001837"
<http://purl.obolibrary.org/obo/UBERON_0000409>	"Wikipedia:Serous_gland"
<http://purl.obolibrary.org/obo/UBERON_0000409>	"FMA:62889"
<http://purl.obolibrary.org/obo/UBERON_0010083>	"EHDAA2:0000598"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"VHOG:0000169"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"SCTID:181169005"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"MA:0000275"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"MIAA:0000141"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"XAO:0000008"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"AAO:0010348"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"EMAPA:17838"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"BTO:0000723"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"Wikipedia:Lens_(anatomy)"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"MESH:D007908"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"RETIRED_EHDAA2:0000975"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"ZFA:0000035"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"MAT:0000141"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"TAO:0000035"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"CALOHA:TS-0545"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"FMA:58241"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"NCIT:C12743"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"EV:0100343"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"UMLS:C0023317"
<http://purl.obolibrary.org/obo/UBERON_0000965>	"EHDAA:9057"
<http://purl.obolibrary.org/obo/CHEBI_18133>	"GlyTouCan:G70994MS"
<http://purl.obolibrary.org/obo/CHEBI_18133>	"KEGG:C00738"
<http://purl.obolibrary.org/obo/CHEBI_18133>	"GlyGen:G70994MS"
<http://purl.obolibrary.org/obo/CL_1001320>	"KUPO:0001123"
<http://purl.obolibrary.org/obo/UBERON_0012071>	"UMLS:C1518857"
<http://purl.obolibrary.org/obo/UBERON_0012071>	"NCIT:C33248"
<http://purl.obolibrary.org/obo/UBERON_0012071>	"EMAPA:37930"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"FMA:58526"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"EMAPA:35451"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"ZFA:0005569"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"Wikipedia:Iris_stroma"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"SCTID:280882008"
<http://purl.obolibrary.org/obo/UBERON_0001779>	"MA:0002777"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"EMAPA:32736"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"AEO:0000150"
<http://purl.obolibrary.org/obo/UBERON_0005866>	"EHDAA2:0003150"
<http://purl.obolibrary.org/obo/UBERON_0008836>	"BTO:0001642"
<http://purl.obolibrary.org/obo/UBERON_0004993>	"FMA:15026"
